participantId,group,lecture_type,practice_type,trialId,responseId,responsePrompt,answer,answer_num,answer_scored,scale_type,question_label,reverse,duration,cleanedDuration
69bad0d8d699e854ef8e8184,CC,Control,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,16577,16577
69bad0d8d699e854ef8e8184,CC,Control,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,4,4,MSI,Enjoyed learning about correlation and slope,FALSE,17159,17159
69bad0d8d699e854ef8e8184,CC,Control,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,17159,17159
69bad0d8d699e854ef8e8184,CC,Control,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,17159,17159
69bad0d8d699e854ef8e8184,CC,Control,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,17159,17159
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,3,3,3,TSI,Enjoyed learning new things,FALSE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,3,3,3,TSI,Video was fun,FALSE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,3,3,4,TSI,Session was boring,TRUE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,27621,27621
69bad0d8d699e854ef8e8184,CC,Control,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,27621,27621
69c440c36f9c43fe1266a56b,CC,Control,Control,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,11007,11007
69c440c36f9c43fe1266a56b,CC,Control,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,5,5,5,FutureInterest,Interested in a dynamic visualization study,FALSE,11007,11007
69c440c36f9c43fe1266a56b,CC,Control,Control,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,11007,11007
69c440c36f9c43fe1266a56b,CC,Control,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,2,2,MSI,Enjoyed learning about correlation and slope,FALSE,15223,15223
69c440c36f9c43fe1266a56b,CC,Control,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,2,2,MSI,Excited about correlation and slope,FALSE,15223,15223
69c440c36f9c43fe1266a56b,CC,Control,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,2,2,2,MSI,Correlation and slope are interesting,FALSE,15223,15223
69c440c36f9c43fe1266a56b,CC,Control,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,15223,15223
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,2,2,2,TSI,Enjoyed learning new things,FALSE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,3,3,3,TSI,Enjoyed this session,FALSE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,1,1,1,TSI,Video was fun,FALSE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,6,1,TSI,Session was boring,TRUE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,2,2,2,TSI,Session was fun,FALSE,28252,28252
69c440c36f9c43fe1266a56b,CC,Control,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,28252,28252
69c59eeb6b373bc928a1aba9,CC,Control,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,11748,11748
69c59eeb6b373bc928a1aba9,CC,Control,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,3,3,3,FutureInterest,Interested in a dynamic visualization study,FALSE,11748,11748
69c59eeb6b373bc928a1aba9,CC,Control,Control,futureInterestSurvey,interest_statistics_study,NA,3,3,3,FutureInterest,Interested in a statistics study,FALSE,11748,11748
69c59eeb6b373bc928a1aba9,CC,Control,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,4,4,MSI,Enjoyed learning about correlation and slope,FALSE,18746,18746
69c59eeb6b373bc928a1aba9,CC,Control,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,3,3,MSI,Excited about correlation and slope,FALSE,18746,18746
69c59eeb6b373bc928a1aba9,CC,Control,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,3,3,3,MSI,Correlation and slope are interesting,FALSE,18746,18746
69c59eeb6b373bc928a1aba9,CC,Control,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,18746,18746
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,4,4,TSI,Video was fun,FALSE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,63466,63466
69c59eeb6b373bc928a1aba9,CC,Control,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,63466,63466
69d5bc72bf90388665397b6e,CC,Control,Control,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,9944,9944
69d5bc72bf90388665397b6e,CC,Control,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,5,5,5,FutureInterest,Interested in a dynamic visualization study,FALSE,9944,9944
69d5bc72bf90388665397b6e,CC,Control,Control,futureInterestSurvey,interest_statistics_study,NA,4,4,4,FutureInterest,Interested in a statistics study,FALSE,9944,9944
69d5bc72bf90388665397b6e,CC,Control,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,11432,11432
69d5bc72bf90388665397b6e,CC,Control,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,2,2,MSI,Excited about correlation and slope,FALSE,11432,11432
69d5bc72bf90388665397b6e,CC,Control,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,11432,11432
69d5bc72bf90388665397b6e,CC,Control,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,3,3,3,MSI,Statistics is interesting,FALSE,11432,11432
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,3,3,4,TSI,Video was boring,TRUE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,3,3,3,TSI,Video was fun,FALSE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,4,4,TSI,Session was fun,FALSE,22507,22507
69d5bc72bf90388665397b6e,CC,Control,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,22507,22507
69e293f57120947b9a8408de,CC,Control,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,16927,16927
69e293f57120947b9a8408de,CC,Control,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,16927,16927
69e293f57120947b9a8408de,CC,Control,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,16927,16927
69e293f57120947b9a8408de,CC,Control,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,17073,17073
69e293f57120947b9a8408de,CC,Control,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,5,5,MSI,Excited about correlation and slope,FALSE,17073,17073
69e293f57120947b9a8408de,CC,Control,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,17073,17073
69e293f57120947b9a8408de,CC,Control,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,17073,17073
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,50919,50919
69e293f57120947b9a8408de,CC,Control,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,50919,50919
69e7ac40430645b3492b7f1b,CC,Control,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,15676,15676
69e7ac40430645b3492b7f1b,CC,Control,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,15676,15676
69e7ac40430645b3492b7f1b,CC,Control,Control,futureInterestSurvey,interest_statistics_study,NA,4,4,4,FutureInterest,Interested in a statistics study,FALSE,15676,15676
69e7ac40430645b3492b7f1b,CC,Control,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,3,3,3,MSI,Enjoyed learning about correlation and slope,FALSE,10454,10454
69e7ac40430645b3492b7f1b,CC,Control,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,10454,10454
69e7ac40430645b3492b7f1b,CC,Control,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,2,2,2,MSI,Correlation and slope are interesting,FALSE,10454,10454
69e7ac40430645b3492b7f1b,CC,Control,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,10454,10454
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,3,3,3,TSI,Enjoyed learning new things,FALSE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,3,3,3,TSI,Enjoyed this session,FALSE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,3,3,3,TSI,Fun to learn about statistics this way,FALSE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,2,2,TSI,Video was fun,FALSE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,18989,18989
69e7ac40430645b3492b7f1b,CC,Control,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,4,4,4,TSI,Session was interesting,FALSE,18989,18989
