participantId,group,lecture_type,practice_type,trialId,responseId,stat_type,answer,answer_num,correct_answer,abs_error,abs_error_no_extreme,extreme_entry,value_sign,sign_error,duration,cleanedDuration,parameters_imgLabel
69b5d74131631c0333607bec,CC,Control,Control,guess-correlation-3,stat_guess,correlation,0.4,0.4,0.3,0.10000000000000003,0.10000000000000003,FALSE,positive,FALSE,7899,7899,"slope = 0.35, correlation = 0.30"
69b5d74131631c0333607bec,CC,Control,Control,guess-correlation-4,stat_guess,correlation,-0.75,-0.75,-0.7,0.050000000000000044,0.050000000000000044,FALSE,negative,FALSE,5543,5543,"slope = -0.83, correlation = -0.70"
69b5d74131631c0333607bec,CC,Control,Control,guess-correlation-5,stat_guess,correlation,0.45,0.45,0.5,0.04999999999999999,0.04999999999999999,FALSE,positive,FALSE,6575,6575,"slope = 0.34, correlation = 0.50"
69b5d74131631c0333607bec,CC,Control,Control,guess-correlation-6,stat_guess,correlation,-0.4,-0.4,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,16218,16218,"slope = -0.69, correlation = -0.50"
69b5d74131631c0333607bec,CC,Control,Control,guess-correlation-7,stat_guess,correlation,0.3,0.3,0.26,0.03999999999999998,0.03999999999999998,FALSE,positive,FALSE,11835,11835,"slope = 0.33, correlation = 0.26"
69b5d74131631c0333607bec,CC,Control,Control,guess-correlation-8,stat_guess,correlation,-0.6,-0.6,-0.26,0.33999999999999997,0.33999999999999997,FALSE,negative,FALSE,6067,6067,"slope = -0.16, correlation = -0.26"
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-1,stat_guess,slope,0.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,10943,10943,slope = 0.47
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,3956,3956,slope = 0.01
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,6369,6369,slope = -0.50
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-4,stat_guess,slope,-1,-1,-0.84,0.16000000000000003,0.16000000000000003,FALSE,negative,FALSE,12979,12979,slope = -0.84
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-5,stat_guess,slope,-0.45,-0.45,-0.37,0.08000000000000002,0.08000000000000002,FALSE,negative,FALSE,8176,8176,slope = -0.37
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-6,stat_guess,slope,0.3,0.3,0.29,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,16003,16003,slope = 0.29
69b5d74131631c0333607bec,CC,Control,Control,guess-slope-7,stat_guess,slope,0.8,0.8,0.7,0.10000000000000009,0.10000000000000009,FALSE,positive,FALSE,8827,8827,slope = 0.70
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-1,stat_guess,correlation,.89,0.89,0.71,0.18000000000000005,0.18000000000000005,FALSE,positive,FALSE,6901,6901,"slope = 0.35, correlation = 0.71"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-2,stat_guess,correlation,.70,0.7,0.57,0.13,0.13,FALSE,positive,FALSE,9496,9496,"slope = 0.35, correlation = 0.57"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-3,stat_guess,correlation,.05,0.05,0.3,0.25,0.25,FALSE,positive,FALSE,7282,7282,"slope = 0.35, correlation = 0.30"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-4,stat_guess,correlation,-0.89,-0.89,-0.7,0.19000000000000006,0.19000000000000006,FALSE,negative,FALSE,10693,10693,"slope = -0.83, correlation = -0.70"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-5,stat_guess,correlation,.67,0.67,0.5,0.17000000000000004,0.17000000000000004,FALSE,positive,FALSE,32741,32741,"slope = 0.34, correlation = 0.50"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-6,stat_guess,correlation,-0.10,-0.1,-0.5,0.4,0.4,FALSE,negative,FALSE,23431,23431,"slope = -0.69, correlation = -0.50"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-7,stat_guess,correlation,.07,0.07,0.26,0.19,0.19,FALSE,positive,FALSE,16820,16820,"slope = 0.33, correlation = 0.26"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-correlation-8,stat_guess,correlation,-.32,-0.32,-0.26,0.06,0.06,FALSE,negative,FALSE,17857,17857,"slope = -0.16, correlation = -0.26"
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-1,stat_guess,slope,.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,23780,23780,slope = 0.47
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-2,stat_guess,slope,0.01,0.01,0.01,0,0,FALSE,positive,FALSE,10139,10139,slope = 0.01
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-3,stat_guess,slope,-0.55,-0.55,-0.5,0.050000000000000044,0.050000000000000044,FALSE,negative,FALSE,54359,54359,slope = -0.50
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-4,stat_guess,slope,-0.95,-0.95,-0.84,0.10999999999999999,0.10999999999999999,FALSE,negative,FALSE,35453,35453,slope = -0.84
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-5,stat_guess,slope,-.43,-0.43,-0.37,0.06,0.06,FALSE,negative,FALSE,42907,42907,slope = -0.37
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-6,stat_guess,slope,.28,0.28,0.29,0.009999999999999953,0.009999999999999953,FALSE,positive,FALSE,33925,33925,slope = 0.29
69bad0d8d699e854ef8e8184,CC,Control,Control,guess-slope-7,stat_guess,slope,.66,0.66,0.7,0.039999999999999925,0.039999999999999925,FALSE,positive,FALSE,73028,73028,slope = 0.70
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-1,stat_guess,correlation,-.30,-0.3,0.71,1.01,1.01,FALSE,positive,TRUE,17155,17155,"slope = 0.35, correlation = 0.71"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-2,stat_guess,correlation,0,0,0.57,0.57,0.57,FALSE,positive,FALSE,3457,3457,"slope = 0.35, correlation = 0.57"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-3,stat_guess,correlation,0,0,0.3,0.3,0.3,FALSE,positive,FALSE,6672,6672,"slope = 0.35, correlation = 0.30"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-4,stat_guess,correlation,-.3,-0.3,-0.7,0.39999999999999997,0.39999999999999997,FALSE,negative,FALSE,20095,20095,"slope = -0.83, correlation = -0.70"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-5,stat_guess,correlation,0,0,0.5,0.5,0.5,FALSE,positive,FALSE,4581,4581,"slope = 0.34, correlation = 0.50"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-6,stat_guess,correlation,0,0,-0.5,0.5,0.5,FALSE,negative,FALSE,6051,6051,"slope = -0.69, correlation = -0.50"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-7,stat_guess,correlation,.2,0.2,0.26,0.06,0.06,FALSE,positive,FALSE,11193,11193,"slope = 0.33, correlation = 0.26"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-correlation-8,stat_guess,correlation,.38,0.38,-0.26,0.64,0.64,FALSE,negative,TRUE,11818,11818,"slope = -0.16, correlation = -0.26"
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-1,stat_guess,slope,-0.22,-0.22,0.47,0.69,0.69,FALSE,positive,TRUE,22938,22938,slope = 0.47
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,4809,4809,slope = 0.01
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-3,stat_guess,slope,0,0,-0.5,0.5,0.5,FALSE,negative,FALSE,5344,5344,slope = -0.50
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-4,stat_guess,slope,-.30,-0.3,-0.84,0.54,0.54,FALSE,negative,FALSE,19536,19536,slope = -0.84
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-5,stat_guess,slope,-0.30,-0.3,-0.37,0.07,0.07,FALSE,negative,FALSE,21521,21521,slope = -0.37
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-6,stat_guess,slope,.3,0.3,0.29,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,10669,10669,slope = 0.29
69c440c36f9c43fe1266a56b,CC,Control,Control,guess-slope-7,stat_guess,slope,0,0,0.7,0.7,0.7,FALSE,positive,FALSE,18036,18036,slope = 0.70
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-1,stat_guess,correlation,.30,0.3,0.71,0.41,0.41,FALSE,positive,FALSE,42328,42328,"slope = 0.35, correlation = 0.71"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-2,stat_guess,correlation,-0.30,-0.3,0.57,0.8699999999999999,0.8699999999999999,FALSE,positive,TRUE,39511,39511,"slope = 0.35, correlation = 0.57"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-3,stat_guess,correlation,.50,0.5,0.3,0.2,0.2,FALSE,positive,FALSE,31661,31661,"slope = 0.35, correlation = 0.30"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-4,stat_guess,correlation,.30,0.3,-0.7,1,1,FALSE,negative,TRUE,69388,69388,"slope = -0.83, correlation = -0.70"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-5,stat_guess,correlation,.30,0.3,0.5,0.2,0.2,FALSE,positive,FALSE,29734,29734,"slope = 0.34, correlation = 0.50"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-6,stat_guess,correlation,-0.072,-0.072,-0.5,0.428,0.428,FALSE,negative,FALSE,89778,89778,"slope = -0.69, correlation = -0.50"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-7,stat_guess,correlation,.60,0.6,0.26,0.33999999999999997,0.33999999999999997,FALSE,positive,FALSE,32166,32166,"slope = 0.33, correlation = 0.26"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-correlation-8,stat_guess,correlation,.30,0.3,-0.26,0.56,0.56,FALSE,negative,TRUE,69456,69456,"slope = -0.16, correlation = -0.26"
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-1,stat_guess,slope,.9,0.9,0.47,0.43000000000000005,0.43000000000000005,FALSE,positive,FALSE,60810,60810,slope = 0.47
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,10604,10604,slope = 0.01
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-3,stat_guess,slope,.6,0.6,-0.5,1.1,1.1,FALSE,negative,TRUE,52554,52554,slope = -0.50
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-4,stat_guess,slope,.20,0.2,-0.84,1.04,1.04,FALSE,negative,TRUE,35630,35630,slope = -0.84
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-5,stat_guess,slope,.5,0.5,-0.37,0.87,0.87,FALSE,negative,TRUE,28910,28910,slope = -0.37
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-6,stat_guess,slope,.60,0.6,0.29,0.31,0.31,FALSE,positive,FALSE,25864,25864,slope = 0.29
69c59eeb6b373bc928a1aba9,CC,Control,Control,guess-slope-7,stat_guess,slope,1.4,1.4,0.7,0.7,0.7,FALSE,positive,FALSE,62645,62645,slope = 0.70
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-1,stat_guess,correlation,.54,0.54,0.71,0.16999999999999993,0.16999999999999993,FALSE,positive,FALSE,9542,9542,"slope = 0.35, correlation = 0.71"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-2,stat_guess,correlation,.47,0.47,0.57,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,13362,13362,"slope = 0.35, correlation = 0.57"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-3,stat_guess,correlation,.02,0.02,0.3,0.27999999999999997,0.27999999999999997,FALSE,positive,FALSE,6711,6711,"slope = 0.35, correlation = 0.30"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-4,stat_guess,correlation,-0.78,-0.78,-0.7,0.08000000000000007,0.08000000000000007,FALSE,negative,FALSE,24918,24918,"slope = -0.83, correlation = -0.70"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-5,stat_guess,correlation,.51,0.51,0.5,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,12786,12786,"slope = 0.34, correlation = 0.50"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-6,stat_guess,correlation,0,0,-0.5,0.5,0.5,FALSE,negative,FALSE,5560,5560,"slope = -0.69, correlation = -0.50"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-7,stat_guess,correlation,.04,0.04,0.26,0.22,0.22,FALSE,positive,FALSE,9339,9339,"slope = 0.33, correlation = 0.26"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-correlation-8,stat_guess,correlation,-0.36,-0.36,-0.26,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,9427,9427,"slope = -0.16, correlation = -0.26"
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-1,stat_guess,slope,.65,0.65,0.47,0.18000000000000005,0.18000000000000005,FALSE,positive,FALSE,14146,14146,slope = 0.47
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-2,stat_guess,slope,.02,0.02,0.01,0.01,0.01,FALSE,positive,FALSE,12726,12726,slope = 0.01
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-3,stat_guess,slope,-.40,-0.4,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,21404,21404,slope = -0.50
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-4,stat_guess,slope,-0.98,-0.98,-0.84,0.14,0.14,FALSE,negative,FALSE,13201,13201,slope = -0.84
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-5,stat_guess,slope,-.5,-0.5,-0.37,0.13,0.13,FALSE,negative,FALSE,38644,38644,slope = -0.37
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-6,stat_guess,slope,.25,0.25,0.29,0.03999999999999998,0.03999999999999998,FALSE,positive,FALSE,8871,8871,slope = 0.29
69d5bc72bf90388665397b6e,CC,Control,Control,guess-slope-7,stat_guess,slope,.75,0.75,0.7,0.050000000000000044,0.050000000000000044,FALSE,positive,FALSE,25669,25669,slope = 0.70
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-1,stat_guess,correlation,0.65,0.65,0.71,0.05999999999999994,0.05999999999999994,FALSE,positive,FALSE,27124,27124,"slope = 0.35, correlation = 0.71"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-2,stat_guess,correlation,0.55,0.55,0.57,0.019999999999999907,0.019999999999999907,FALSE,positive,FALSE,37016,37016,"slope = 0.35, correlation = 0.57"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-3,stat_guess,correlation,0.3,0.3,0.3,0,0,FALSE,positive,FALSE,26832,26832,"slope = 0.35, correlation = 0.30"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-4,stat_guess,correlation,-0.8,-0.8,-0.7,0.10000000000000009,0.10000000000000009,FALSE,negative,FALSE,23260,23260,"slope = -0.83, correlation = -0.70"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-5,stat_guess,correlation,0.6,0.6,0.5,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,20587,20587,"slope = 0.34, correlation = 0.50"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-6,stat_guess,correlation,-0.45,-0.45,-0.5,0.04999999999999999,0.04999999999999999,FALSE,negative,FALSE,28633,28633,"slope = -0.69, correlation = -0.50"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-7,stat_guess,correlation,0.5,0.5,0.26,0.24,0.24,FALSE,positive,FALSE,25009,25009,"slope = 0.33, correlation = 0.26"
69e293f57120947b9a8408de,CC,Control,Control,guess-correlation-8,stat_guess,correlation,-0.25,-0.25,-0.26,0.010000000000000009,0.010000000000000009,FALSE,negative,FALSE,24562,24562,"slope = -0.16, correlation = -0.26"
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-1,stat_guess,slope,0.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,43849,43849,slope = 0.47
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,18774,18774,slope = 0.01
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,28084,28084,slope = -0.50
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-4,stat_guess,slope,-0.8,-0.8,-0.84,0.039999999999999925,0.039999999999999925,FALSE,negative,FALSE,33528,33528,slope = -0.84
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-5,stat_guess,slope,-0.35,-0.35,-0.37,0.020000000000000018,0.020000000000000018,FALSE,negative,FALSE,23800,23800,slope = -0.37
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-6,stat_guess,slope,0.15,0.15,0.29,0.13999999999999999,0.13999999999999999,FALSE,positive,FALSE,24858,24858,slope = 0.29
69e293f57120947b9a8408de,CC,Control,Control,guess-slope-7,stat_guess,slope,0.6,0.6,0.7,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,24927,24927,slope = 0.70
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-1,stat_guess,correlation,1,1,0.71,0.29000000000000004,0.29000000000000004,FALSE,positive,FALSE,11632,11632,"slope = 0.35, correlation = 0.71"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-2,stat_guess,correlation,1,1,0.57,0.43000000000000005,0.43000000000000005,FALSE,positive,FALSE,8647,8647,"slope = 0.35, correlation = 0.57"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-3,stat_guess,correlation,-0.5,-0.5,0.3,0.8,0.8,FALSE,positive,TRUE,14261,14261,"slope = 0.35, correlation = 0.30"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-4,stat_guess,correlation,0.6,0.6,-0.7,1.2999999999999998,1.2999999999999998,FALSE,negative,TRUE,11018,11018,"slope = -0.83, correlation = -0.70"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-5,stat_guess,correlation,0.8,0.8,0.5,0.30000000000000004,0.30000000000000004,FALSE,positive,FALSE,6980,6980,"slope = 0.34, correlation = 0.50"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-6,stat_guess,correlation,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,18261,18261,"slope = -0.69, correlation = -0.50"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-7,stat_guess,correlation,-0.7,-0.7,0.26,0.96,0.96,FALSE,positive,TRUE,10647,10647,"slope = 0.33, correlation = 0.26"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-correlation-8,stat_guess,correlation,0.2,0.2,-0.26,0.46,0.46,FALSE,negative,TRUE,20120,20120,"slope = -0.16, correlation = -0.26"
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-1,stat_guess,slope,0.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,21013,21013,slope = 0.47
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-2,stat_guess,slope,0.7,0.7,0.01,0.69,0.69,FALSE,positive,FALSE,23982,23982,slope = 0.01
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,22745,22745,slope = -0.50
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-4,stat_guess,slope,0.5,0.5,-0.84,1.3399999999999999,1.3399999999999999,FALSE,negative,TRUE,19961,19961,slope = -0.84
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-5,stat_guess,slope,-0.8,-0.8,-0.37,0.43000000000000005,0.43000000000000005,FALSE,negative,FALSE,15987,15987,slope = -0.37
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-6,stat_guess,slope,-0.5,-0.5,0.29,0.79,0.79,FALSE,positive,TRUE,16430,16430,slope = 0.29
69e7ac40430645b3492b7f1b,CC,Control,Control,guess-slope-7,stat_guess,slope,-0.8,-0.8,0.7,1.5,1.5,FALSE,positive,TRUE,28153,28153,slope = 0.70
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-1,stat_guess,correlation,0.07,0.07,0.71,0.6399999999999999,0.6399999999999999,FALSE,positive,FALSE,13547,13547,"slope = 0.35, correlation = 0.71"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-2,stat_guess,correlation,0.01,0.01,0.57,0.5599999999999999,0.5599999999999999,FALSE,positive,FALSE,14098,14098,"slope = 0.35, correlation = 0.57"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-3,stat_guess,correlation,0.01,0.01,0.3,0.29,0.29,FALSE,positive,FALSE,17282,17282,"slope = 0.35, correlation = 0.30"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-4,stat_guess,correlation,0.01,0.01,-0.7,0.71,0.71,FALSE,negative,TRUE,24575,24575,"slope = -0.83, correlation = -0.70"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-5,stat_guess,correlation,-0.01,-0.01,0.5,0.51,0.51,FALSE,positive,TRUE,9596,9596,"slope = 0.34, correlation = 0.50"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-6,stat_guess,correlation,-0.01,-0.01,-0.5,0.49,0.49,FALSE,negative,FALSE,11939,11939,"slope = -0.69, correlation = -0.50"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-7,stat_guess,correlation,.72,0.72,0.26,0.45999999999999996,0.45999999999999996,FALSE,positive,FALSE,20954,20954,"slope = 0.33, correlation = 0.26"
69e96cde65aa9df15260c718,CC,Control,Control,guess-correlation-8,stat_guess,correlation,0.01,0.01,-0.26,0.27,0.27,FALSE,negative,TRUE,12327,12327,"slope = -0.16, correlation = -0.26"
69e96cde65aa9df15260c718,CC,Control,Control,guess-slope-1,stat_guess,slope,45,45,0.47,44.53,NA,TRUE,positive,FALSE,14608,14608,slope = 0.47
69e96cde65aa9df15260c718,CC,Control,Control,guess-slope-2,stat_guess,slope,0.01,0.01,0.01,0,0,FALSE,positive,FALSE,9288,9288,slope = 0.01
69e96cde65aa9df15260c718,CC,Control,Control,guess-slope-3,stat_guess,slope,-55,-55,-0.5,54.5,NA,TRUE,negative,FALSE,5390,5390,slope = -0.50
69e96cde65aa9df15260c718,CC,Control,Control,guess-slope-4,stat_guess,slope,-75,-75,-0.84,74.16,NA,TRUE,negative,FALSE,13790,13790,slope = -0.84
